ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,SD_SCHUL_CODE,SCHUL_NM,ENG_SCHUL_NM,SCHUL_KND_SC_NM,LCTN_SC_NM,JU_ORG_NM,FOND_SC_NM,ORG_RDNZC,ORG_RDNMA,ORG_RDNDA,ORG_TELNO,HMPG_ADRES,COEDU_SC_NM,ORG_FAXNO,HS_SC_NM,INDST_SPECL_CCCCL_EXST_YN,HS_GNRL_BUSNS_SC_NM,SPCLY_PURPS_HS_ORD_NM,ENE_BFE_SEHF_SC_NM,DGHT_SC_NM,FOND_YMD,FOAS_MEMRD,LOAD_DTM
R10,경상북도교육청,8761258,양서초등학교,양서초등학교,초등학교,경상북도,경상북도포항교육지원청,공립,37587 ,경상북도 포항시 북구 천마로 89,", 18-10 (양덕동)",054-250-7600,http://school.gyo6.net/yangseo,남여공학,054-250-7690,,N,,,전기,주간,20180301,20180301,20260423
R10,경상북도교육청,8801114,양포초등학교,Yangpo Elementary School,초등학교,경상북도,경상북도구미교육지원청,공립,39179 ,경상북도 구미시 흥안로3길 30,(옥계동),054-475-1455,http://school.gyo6.net/yangpo,남여공학,054-475-1459,,N,해당없음,,전기,주간,19970901,19970901,20260423
R10,경상북도교육청,8761134,양포초등학교,Yangpo Elementary School,초등학교,경상북도,경상북도포항교육지원청,공립,37946 ,경상북도 포항시 남구 장기면 장기로 33,,054-284-0276,https://school.gyo6.net/pyp,남여공학,054-276-4412,,N,일반계,,전기,주간,19491020,19491020,20260423
R10,경상북도교육청,8761193,양학중학교,Yanghak Middle School,중학교,경상북도,경상북도포항교육지원청,공립,37690 ,경상북도 포항시 북구 이동로 63,"(득량동, 양학중학교)",054-282-7043,http://school.gyo6.net/yanghakms,남여공학,054-273-3930,,N,일반계,,전기,주간,19910228,19910228,20260423
R10,경상북도교육청,8761135,양학초등학교,Yanghak Elementary School,초등학교,경상북도,경상북도포항교육지원청,공립,37692 ,경상북도 포항시 북구 양학로 110,"(학잠동, 양학초등학교)",054-277-1207,https://school.gyo6.net/yanghakes,남여공학,054-281-0821,,N,일반계,,전기,주간,19830301,19830301,20260423
R10,경상북도교육청,8781085,어모중학교,Eomo Middle School,중학교,경상북도,경상북도김천교육지원청,공립,39503 ,경상북도 김천시 어모면 어모로 560,"(어모면,어모중학교)",054-430-3031,https://school.gyo6.net/eomoms,남여공학,054-433-5827,,N,일반계,,전기,주간,19690301,19690607,20260423
R10,경상북도교육청,8771095,연안초등학교,Yeonan Elementary School,초등학교,경상북도,경상북도경주교육지원청,공립,38211 ,경상북도 경주시 외동읍 연안1길 15,", 연안초등학교 (외동읍,연안초등학교)",054-774-6064,https://school.gyo6.net/yeonan,남여공학,054-744-6019,,N,일반계,,전기,주간,19620501,19620501,20260423
R10,경상북도교육청,8761136,연일초등학교,Yeonil Elementary School,초등학교,경상북도,경상북도포항교육지원청,공립,37846 ,경상북도 포항시 남구 연일읍 철강로25번길 40,", 연일초등학교 (연일읍, 연일초등학교)",054-286-0507,https://school.gyo6.net/yeoniles,남여공학,054-285-7470,,N,일반계,,전기,주간,19111016,19111016,20260423
R10,경상북도교육청,8761137,연일형산초등학교,Yeonil Hyeongsan Elementary School,초등학교,경상북도,경상북도포항교육지원청,공립,37853 ,경상북도 포항시 남구 연일읍 형산강남로 262,"(연일읍, 연일형산초등학교)",054-285-1710,http://school.gyo6.net/hyungsan,남여공학,054-285-1711,,N,일반계,,전기,주간,20010301,20010301,20260423
R10,경상북도교육청,8791065,영가초등학교,Yeongga Elementary School,초등학교,경상북도,경상북도안동교육지원청,공립,36673 ,경상북도 안동시 서경지8길 2,"(태화동, 영가초등학교)",054-841-1305,https://school.gyo6.net/yeongga,남여공학,054-854-5450,,N,일반계,,전기,주간,19621201,19621201,20260423
R10,경상북도교육청,8750188,영광고등학교,Yeonggwang High School,고등학교,경상북도,경상북도교육청,사립,36063 ,경상북도 영주시 의상로 62,"(상망동, 영광고등학교)",054-633-6613,http://school.gyo6.net/yeong-gwang,남,054-634-3910,일반고,N,일반계,,전기,주간,19540401,19540401,20260423
R10,경상북도교육청,8750189,영광여자고등학교,Yeong Gwang Girls' High School,고등학교,경상북도,경상북도교육청,사립,36072 ,경상북도 영주시 숫골길23번길 39,"(영주동, 영광여자고등학교)",054-634-5303,https://school.gyo6.net/yg,여,054-634-5300,일반고,N,일반계,,전기,주간,19661117,19661117,20260423
R10,경상북도교육청,8811063,영광여자중학교,Yeonggwang Girls Middle School,중학교,경상북도,경상북도영주교육지원청,사립,36072 ,경상북도 영주시 두서길 120,"(영주동, 영광여자중학교)",054-634-1621,https://school.gyo6.net/yeongju-ykg,여,054-631-4596,,N,일반계,,전기,주간,19651128,19651128,20260423
R10,경상북도교육청,8811064,영광중학교,Yeonggwang Middle School,중학교,경상북도,경상북도영주교육지원청,사립,36072 ,경상북도 영주시 광복로 17,", 영광중학교 (영주동)",054-630-3100,http://school.gyo6.net/yeonggwang,남,054-635-7101,,N,일반계,,전기,주간,19510927,19510927,20260423
R10,경상북도교육청,8750190,영남삼육고등학교,YoungNam SahmYook High School,고등학교,경상북도,경상북도교육청,사립,38572 ,경상북도 경산시 남산면 서원길 58-31,(송내리 70번지) (남산면),053-852-3661,http://school.gyo6.net/yn36,남여공학,053-852-3669,일반고,N,일반계,,전기,주간,19590228,19590228,20260423
R10,경상북도교육청,8851138,영남삼육중학교,youngnamsahmyook middle school,각종학교(중),경상북도,경상북도경산교육지원청,사립,38572 ,경상북도 경산시 남산면 서원길 58-31,"(남산면, 영남삼육중,고등학교)",053-852-3662,https://school.gyo6.net/yn36ms,남여공학,053-852-3669,,N,일반계,,전기,주간,20020901,19521105,20260423
R10,경상북도교육청,8791066,영남초등학교,Yeongnam Elementary School,초등학교,경상북도,경상북도안동교육지원청,공립,36678 ,경상북도 안동시 영남길 15,", 안기동 195-10 (안기동, 영남초등학교)",054-852-0231,http://school.gyo6.net/youngnam,남여공학,054-852-3950,,N,일반계,,전기,주간,19811125,19811125,20260423
R10,경상북도교육청,8750546,영덕고등학교,Yeongdeok High School,고등학교,경상북도,경상북도교육청,공립,36430 ,경상북도 영덕군 영덕읍 군청1길 13,"(영덕읍, 영덕고등학교,영덕중학교)",054-732-7314,https://school.gyo6.net/ydhs/main.do?sysId=ydhs,남,054-732-7315,일반고,N,일반계,,전기,주간,19360608,19360608,20260423
R10,경상북도교육청,8901044,영덕야성초등학교,Yeongdeokyaseong Elementary School ,초등학교,경상북도,경상북도영덕교육지원청,공립,36433 ,경상북도 영덕군 영덕읍 덕곡길 96,(영덕읍),054-732-7714, http://school.gyo6.net/yeongdeokyasung,남여공학,054-732-0136,,N,일반계,,전기,주간,19110401,19110401,20260423
R10,경상북도교육청,8750191,영덕여자고등학교,Yeongdeok Girls High School,고등학교,경상북도,경상북도교육청,사립,36426 ,경상북도 영덕군 영덕읍 영덕로 206,(영덕읍),054-732-6716,https://school.gyo6.net/yeongdeokg,여,054-732-6729,일반고,N,일반계,,전기,주간,19751114,19751114,20260423
R10,경상북도교육청,8901043,영덕여자중학교,Yeongdeok Girls Middle School,중학교,경상북도,경상북도영덕교육지원청,사립,36426 ,경상북도 영덕군 영덕읍 영덕로 206,", 영덕여자중학교 (영덕읍)",054-732-6711,https://school.gyo6.net/yeongdeokgirls,여,054-734-0840,,N,일반계,,전기,주간,19670925,19670925,20260423
R10,경상북도교육청,8901039,영덕중학교,Yeongdeok Middle School,중학교,경상북도,경상북도영덕교육지원청,공립,36430 ,경상북도 영덕군 영덕읍 군청1길 13,", 영덕중학교 (영덕읍)",054-732-7313,http://school.gyo6.net/kyd,남,054-732-7355,,N,일반계,,전기,주간,19510901,19510901,20260423
R10,경상북도교육청,8750192,영동고등학교,Youngdong High School,고등학교,경상북도,경상북도교육청,사립,38832 ,경상북도 영천시 안야사길 13,"(야사동, 영동고등학교)",054-333-6653,https://school.gyo6.net/youngdonghs,남,054-332-1776,일반고,N,일반계,,전기,주간,19740301,19740301,20260423
R10,경상북도교육청,8821069,영동중학교,Youngdong Middle School,중학교,경상북도,경상북도영천교육지원청,사립,38832 ,경상북도 영천시 안야사길 13,"(야사동, 영동중고등학교)",054-333-5532,https://school.gyo6.net/youngdongms,남,054-331-0560,,N,일반계,,전기,주간,19691026,19691026,20260423
R10,경상북도교육청,8841043,영순초등학교,Yeongsun Elementary School,초등학교,경상북도,경상북도문경교육지원청,공립,36941 ,경상북도 문경시 영순면 사근2길 14,(영순면),054-552-6017,http://school.gyo6.net/yeongsun,남여공학,054-553-1090,,N,일반계,,전기,주간,19341217,19341217,20260423
R10,경상북도교육청,8821058,영안중학교,Yeongan Middle School,중학교,경상북도,경상북도영천교육지원청,공립,38907 ,경상북도 영천시 북안면 운북로 2025,"(북안면, 영안중학교)",054-333-3547,https://school.gyo6.net/yeonganms,남여공학,054-331-1504,,N,일반계,,전기,주간,19710125,19710125,20260423
R10,경상북도교육청,8750117,영양고등학교,Yeongyang High School,고등학교,경상북도,경상북도교육청,공립,36539 ,경상북도 영양군 영양읍 중앙로 81,영양고등학교,054-682-1602,https://school.gyo6.net/yy,남,054-683-3642,일반고,N,일반계,,전기,주간,19530401,19530401,20260423
R10,경상북도교육청,8750325,영양여자고등학교,Yeongyang  Girls High School,고등학교,경상북도,경상북도교육청,사립,36542 ,경상북도 영양군 영양읍 영양창수로 141,"(영양읍, 영양여자중고등학교)",054-680-7002,http://www.yyg.hs.kr,여,054-683-3725,일반고,N,일반계,,전기,주간,19740105,19740105,20260423
R10,경상북도교육청,8891026,영양여자중학교,Yeongyang Girls Middle School,중학교,경상북도,경상북도영양교육지원청,사립,36542 ,경상북도 영양군 영양읍 영양창수로 141,(영양읍),054-680-7002,https://school.gyo6.net/youngyang,여,054-683-3725,,N,일반계,,전기,주간,19700130,19700130,20260423
R10,경상북도교육청,8891016,영양중앙초등학교,Yeongyang  Joongang Elementary School,초등학교,경상북도,경상북도영양교육지원청,공립,36542 ,경상북도 영양군 영양읍 영양창수로 53,,054-683-2921,http://school.gyo6.net/yyja/,남여공학,054-683-1964,,N,일반계,,전기,주간,19650301,19650403,20260423
R10,경상북도교육청,8891024,영양중학교,Yeongyang Middle School,중학교,경상북도,경상북도영양교육지원청,공립,36539 ,경상북도 영양군 영양읍 중앙로 81,", 영양중·고등학교 (영양읍)",054-682-8187,https://school.gyo6.net/yy,남,054-683-3642,,N,일반계,,전기,주간,19461003,19461003,20260423
R10,경상북도교육청,8891017,영양초등학교,Yeongyang Elememtary School,초등학교,경상북도,경상북도영양교육지원청,공립,36537 ,경상북도 영양군 영양읍 군청길 25,영양초등학교,054-683-2913,http://school.gyo6.net/yeongyang,남여공학,054-682-8031,,N,일반계,,전기,주간,19110401,19110401,20260423
R10,경상북도교육청,8750480,영일고등학교,Youngil High School,고등학교,경상북도,경상북도교육청,사립,37840 ,경상북도 포항시 남구 연일읍 동문로 56,"(연일읍, 영일중고등학교)",054-285-5016,https://school.gyo6.net/yihs,남여공학,054-285-7911,일반고,N,일반계,,전기,주간,19781108,19781108,20260423
R10,경상북도교육청,8761207,영일중학교,Yeongil Middle School,중학교,경상북도,경상북도포항교육지원청,사립,37840 ,경상북도 포항시 남구 연일읍 동문로 56,(연일읍),054-285-8808,https://school.gyo6.net/yeongilms,남여공학,054-286-1504,,N,일반계,,전기,주간,19510920,19511024,20260423
R10,경상북도교육청,8811042,영일초등학교,Yeongil Elementary School,초등학교,경상북도,경상북도영주교육지원청,공립,36079 ,경상북도 영주시 영주로147번길 17,"(영주동, 영일초등학교)",054-638-9891,https://school.gyo6.net/yeongil,남여공학,054-632-3601,,N,일반계,,전기,주간,19731029,19731029,20260423
R10,경상북도교육청,8811067,영주가흥초등학교,YeongJuGaHeung Elementary School,초등학교,경상북도,경상북도영주교육지원청,공립,36135 ,경상북도 영주시 대동로70번길 8-9,(가흥동),054-630-0606,http://school.gyo6.net/yjgh,남여공학,054-636-1712,,N,일반계,,전기,주간,20170301,20170301,20260423
R10,경상북도교육청,8811043,영주남부초등학교,Yeongju Nambu Elementary School,초등학교,경상북도,경상북도영주교육지원청,공립,36127 ,경상북도 영주시 대학로71번길 19,"(휴천동,영주남부초등학교)",054-632-3205,http://school.gyo6.net/yjnambu,남여공학,054-632-9261,,N,일반계,,전기,주간,19631101,19631101,20260423
R10,경상북도교육청,8811044,영주동부초등학교,Yeongju Dongbu Elementary School,초등학교,경상북도,경상북도영주교육지원청,공립,36088 ,경상북도 영주시 남간로25번길 46,"(휴천동, 영주동부초등학교)",054-638-4234,http://school.gyo6.net/yjdb,남여공학,054-635-4166,,N,일반계,,전기,주간,19400407,19400601,20260423
R10,경상북도교육청,8811045,영주서부초등학교,Yeongju Seobu Elementary School,초등학교,경상북도,경상북도영주교육지원청,공립,36056 ,경상북도 영주시 신재로 12,"(가흥동, 영주서부초등학교)",054-638-2086,https://school.gyo6.net/seobues,남여공학,054-631-3962,,N,일반계,,전기,주간,19690705,19690705,20260423
R10,경상북도교육청,8750118,영주여자고등학교,Yeongju  Girls High School,고등학교,경상북도,경상북도교육청,공립,36068 ,경상북도 영주시 명륜길 58,"(하망동,영주여자고등학교)",054-639-1703,https://school.gyo6.net/yeongju-girl,여,054-639-1799,자율고,N,일반계,,전기,주간,19540516,19540516,20260423
R10,경상북도교육청,8811057,영주여자중학교,Yeongju Girls' Middle School,중학교,경상북도,경상북도영주교육지원청,공립,36056 ,경상북도 영주시 신재로 14,"(가흥동, 영주여자중학교)",054-639-2700,https://school.gyo6.net/ygm,여,054-639-2707,,N,일반계,,전기,주간,19511129,19511129,20260423
